文番号,文字数,単語数,平均単語長,感情スコア
24866,17,10,1.7,0.6800935517060865
24867,29,23,1.2608695652173914,0.3845366498312459
24868,21,17,1.2352941176470589,0.9795100069442337
24869,20,16,1.25,0.7979084964200547
24870,56,35,1.542857142857143,0.09030502140647956
24871,58,43,1.3488372093023255,0.34509480558460115
24872,31,20,1.55,0.017643915438771973
24873,44,34,1.2941176470588236,0.05960957131094802
24874,18,13,1.3846153846153846,0.9460863771182844
24875,22,12,1.8333333333333333,0.323136561413255
24876,29,17,1.588235294117647,0.2226891912745339
24877,34,22,1.5454545454545454,0.8382059150356908
24878,57,44,1.2954545454545454,0.01807856518050799
24879,60,42,1.4285714285714286,0.5954031274464506
24880,16,12,1.3333333333333333,0.9181338064956337
24881,93,61,1.5245901639344261,0.3798419548326075
24882,55,38,1.4210526315789473,0.9013763192338269
24883,39,28,1.3214285714285714,0.9833740666104109
24884,35,24,1.4583333333333333,0.5800010864833187
24885,38,23,1.6521739130434783,0.4894375484789064
24886,28,22,1.2727272727272727,0.9988173797222331
24887,22,15,1.4666666666666666,0.03819005632687844
24888,27,18,1.5,0.056557328719818
24889,28,19,1.4736842105263157,0.5748187584931969
24890,16,13,1.2307692307692308,0.49575073288860494
24891,30,19,1.5789473684210527,0.876220919532771
24892,19,12,1.4166666666666667,0.4291487904453438
24893,23,17,1.3529411764705883,0.7360993781654437
24894,32,25,1.28,0.4595696045286579
24895,64,47,1.3617021276595744,0.716751899123305
24896,39,25,1.56,0.030393237252200556
24897,12,10,1.2,0.5696678597093185
24898,57,43,1.3255813953488371,0.01599057313358687
24899,68,47,1.446808510638298,0.000593785173350736
24900,23,16,1.4375,0.7149548785434258
24901,47,29,1.6206896551724137,0.8177780184212748
24902,26,20,1.3,0.8130218354552264
24903,39,28,1.3928571428571428,0.028148652204694202
24904,27,21,1.1904761904761905,0.07404193666744296
24905,14,11,1.2727272727272727,0.6395645016668318
24906,24,19,1.263157894736842,0.136176979586612
24907,22,15,1.4666666666666666,0.023879842825917708
24908,44,30,1.4666666666666666,0.28119133848905364
24909,25,19,1.3157894736842106,0.9314462555016451
24910,98,72,1.3611111111111112,2.3917578988452703e-06
24911,40,26,1.5384615384615385,0.9155393413362853
24912,30,24,1.1666666666666667,0.8988512372869055
24913,27,18,1.5,0.015179961083620741
24914,36,28,1.2857142857142858,0.9946550195999817
24915,61,43,1.4186046511627908,0.008495541283544017
24916,51,39,1.3076923076923077,0.2761436855096594
24917,43,29,1.4827586206896552,0.8462633462358974
24918,69,56,1.2321428571428572,0.7271608641608297
24919,17,12,1.4166666666666667,0.2986987856071168
24920,29,20,1.45,0.6209510889640765
24921,28,21,1.3333333333333333,0.013285802806739522
24922,19,16,1.1875,0.30134353360142163
24923,42,28,1.5,0.9314790925637901
24924,58,35,1.6571428571428573,0.9963758557128121
24925,35,24,1.4583333333333333,0.9972730316097206
24926,27,18,1.3888888888888888,0.18732872519671318
24927,57,38,1.5,0.5509741609596911
24928,134,89,1.5056179775280898,0.502235114115365
24929,16,10,1.4,0.25424105867420854
24930,62,41,1.4878048780487805,0.724349544194592
24931,96,69,1.3768115942028984,3.302941446359231e-05
24932,59,42,1.380952380952381,0.02006203412119023
24933,38,25,1.52,0.3972805118126398
24934,26,17,1.5294117647058822,0.43030552299906644
24935,11,8,1.375,0.6864403227850091
24936,39,28,1.3571428571428572,0.16711128078890114
24937,85,54,1.5740740740740742,0.9590516915751396
24938,16,8,2.0,0.3982769140517808
24939,10,6,1.6666666666666667,0.4275613676669269
24940,15,11,1.3636363636363635,0.6891792595424622
24941,70,43,1.6046511627906976,0.00020602459966390096
24942,97,64,1.515625,0.6510549618742387
24943,50,31,1.6129032258064515,0.8972011225640031
24944,62,38,1.605263157894737,0.508429288667331
24945,132,97,1.3608247422680413,0.10157401213269868
24946,43,29,1.4482758620689655,0.002108073528543364
24947,58,39,1.4871794871794872,0.00298344849186738
24948,33,25,1.32,0.830684336112123
24949,11,8,1.375,0.9284043342305728
24950,123,86,1.4186046511627908,0.9711284797812902
24951,30,21,1.4285714285714286,0.4383173633775058
24952,57,40,1.425,0.024073744969587585
24953,55,41,1.3414634146341464,0.8821822031225263
24954,30,25,1.2,0.2395217615025801
24955,10,7,1.2857142857142858,0.3666704608480664
24956,40,26,1.5384615384615385,0.6387323766246845
24957,18,12,1.5,0.6634042832256042
24958,72,49,1.469387755102041,0.6616184745419396
24959,35,22,1.5454545454545454,0.09847442466122014
24960,11,6,1.6666666666666667,0.13124846160020898
24961,32,23,1.391304347826087,0.04813804209758854
24962,24,18,1.3333333333333333,0.06120965844095472
24963,61,43,1.3953488372093024,0.10807146978959259
24964,24,14,1.7142857142857142,0.9859641390754418
24965,120,78,1.5384615384615385,0.9306845172938422
24966,33,22,1.5,0.9948688889855202
24967,24,15,1.4666666666666666,0.25830246292056647
24968,37,26,1.4230769230769231,0.9169997773583852
24969,24,17,1.411764705882353,0.26446775767301445
24970,41,30,1.3666666666666667,0.8308340910232244
24971,26,21,1.1904761904761905,0.8966040706336883
24972,26,19,1.368421052631579,0.01767204155199531
24973,19,14,1.2857142857142858,0.9825547031968956
24974,10,6,1.5,0.5
24975,31,27,1.1481481481481481,0.6709500306979082
24976,24,16,1.5,0.01364639548141433
24977,23,13,1.7692307692307692,0.27984147275311977
24978,22,14,1.5714285714285714,0.393004955533686
24979,39,22,1.7727272727272727,0.00777774761449368
24980,32,22,1.4545454545454546,0.03307755398816403
24981,38,24,1.5833333333333333,0.6108083583803396
24982,40,27,1.4814814814814814,0.10420919037352305
24983,99,67,1.4776119402985075,0.00010021117728864493
24984,61,41,1.4878048780487805,0.10584192228018874
24985,26,15,1.7333333333333334,0.013843325313226518
24986,71,47,1.5106382978723405,0.6317156009476984
24987,33,26,1.2307692307692308,0.7692859295015516
24988,21,15,1.4,0.2097650272323095
24989,20,16,1.25,0.03082994843567699
24990,31,20,1.55,0.9975313243691015
24991,68,46,1.4782608695652173,0.01179647804962125
24992,27,18,1.5,0.5544030144372669
24993,43,32,1.34375,0.6333696099201148
24994,42,30,1.4,0.452062871614907
24995,38,31,1.2258064516129032,0.826675796062028
24996,23,18,1.2777777777777777,0.272823267262571
24997,38,22,1.6363636363636365,0.18217468113184698
24998,30,26,1.1538461538461537,0.6546034533089369
24999,66,50,1.32,0.0001460520161958856
25000,53,38,1.3421052631578947,0.8396920962671984
25001,14,11,1.2727272727272727,0.6199385003987776
25002,16,13,1.2307692307692308,0.08195327229877492
25003,24,17,1.2941176470588236,0.40903903089386984
25004,21,14,1.5,0.08222909412363533
25005,48,34,1.411764705882353,0.010097425424674178
25006,16,15,1.0666666666666667,0.4097822054540339
25007,33,25,1.32,0.41287098700972413
25008,37,24,1.5416666666666667,0.5871460106638535
25009,23,14,1.5,0.18566284771007813
25010,36,24,1.5,0.13720222852511854
25011,17,12,1.4166666666666667,0.03589014893428477
25012,23,17,1.3529411764705883,0.6393252195520215
25013,58,41,1.4146341463414633,0.1481534039476331
25014,37,26,1.4230769230769231,0.1984482066122233
25015,48,32,1.5,0.31685286064979024
25016,47,34,1.3823529411764706,0.4834768662202571
25017,21,13,1.4615384615384615,0.06309259998322725
25018,22,18,1.2222222222222223,0.25781528934484865
25019,9,8,1.125,0.3395862869317655
25020,21,15,1.4,0.3812430817231136
25021,30,22,1.3636363636363635,0.5411829762996365
25022,15,11,1.3636363636363635,0.477013879667464
25023,42,30,1.4,0.9612230946970307
25024,30,19,1.5789473684210527,0.1253051697336477
25025,49,33,1.4848484848484849,0.43907428772275625
25026,29,20,1.45,0.9547820439296649
25027,82,54,1.5185185185185186,0.2962636189759812
25028,60,44,1.3181818181818181,0.01806389938831443
25029,61,41,1.4878048780487805,0.0015250448710714126
25030,36,22,1.6363636363636365,0.30436278221810364
25031,28,20,1.4,0.3489208762724014
25032,48,30,1.6,0.0638970259162499
25033,44,32,1.3125,0.27142200475361444
25034,31,19,1.5789473684210527,0.6721381654223322
25035,29,23,1.2608695652173914,0.5834437570978916
25036,28,22,1.2727272727272727,0.0589273358879111
25037,30,22,1.3636363636363635,0.019238977068367413
25038,38,28,1.3571428571428572,0.37144887936985516
25039,38,24,1.5833333333333333,0.0020661992702529774
25040,56,39,1.435897435897436,0.1795045822198218
25041,33,25,1.24,0.1887725674582248
25042,38,31,1.2258064516129032,0.0952033059891001
25043,32,22,1.4545454545454546,0.10551273379474257
25044,13,10,1.3,0.14232194651313002
25045,14,9,1.5555555555555556,0.19132422535592963
25046,36,25,1.44,0.1041778943353634
25047,62,40,1.525,0.7953970216217076
25048,14,9,1.5555555555555556,0.07946353059612299
25049,32,23,1.391304347826087,0.04390687956629935
25050,36,26,1.3846153846153846,0.04328086180921231
25051,25,18,1.3888888888888888,0.4261604530833223
25052,33,24,1.375,0.27441916189696913
25053,16,11,1.3636363636363635,0.63129414290995
25054,17,12,1.3333333333333333,0.35175164528896463
25055,17,12,1.4166666666666667,0.39649036561138595
25056,58,41,1.4146341463414633,0.19730033589065965
25057,6,4,1.25,0.391383654489703
25058,33,24,1.375,0.6939864799560235
25059,29,19,1.5263157894736843,0.0064300037895228535
25060,46,34,1.3529411764705883,0.4942936430225454
25061,22,16,1.375,0.08496505324334214
25062,21,18,1.0555555555555556,0.6690619629812586
25063,18,13,1.3846153846153846,0.8975067734120136
25064,22,17,1.2941176470588236,0.933751098096678
25065,19,13,1.4615384615384615,0.4423018582820307
25066,25,15,1.6666666666666667,0.724786399006423
25067,10,6,1.5,0.27749196103909557
25068,19,14,1.3571428571428572,0.3661131428299893
25069,26,20,1.3,0.9310980840576498
25070,65,45,1.4444444444444444,0.011767069760840299
25071,35,20,1.75,0.026778803788718775
25072,30,16,1.875,0.28299122551894185
25073,35,26,1.3461538461538463,0.46318592496933986
25074,36,23,1.4782608695652173,0.3090488799022797
25075,30,21,1.4285714285714286,0.09419046977359591
25076,49,37,1.3243243243243243,0.03992287714042897
25077,34,25,1.28,0.056748344268715445
25078,25,16,1.5625,0.384441161434223
25079,30,19,1.5789473684210527,0.017902328786401855
25080,37,24,1.5416666666666667,0.5562723483557944
25081,74,47,1.574468085106383,0.0037677751752851485
25082,55,36,1.5277777777777777,0.04353549818131364
25083,41,27,1.5185185185185186,0.062545665645794
25084,45,31,1.4516129032258065,0.19904993957065942
25085,28,19,1.4736842105263157,0.7639903556899532
25086,30,19,1.5789473684210527,0.07203108749208098
25087,30,22,1.3636363636363635,0.34470539657456145
25088,36,22,1.6363636363636365,0.13315467640361334
25089,50,35,1.4285714285714286,0.18540990847933425
25090,28,21,1.3333333333333333,0.48422444406746246
25091,28,19,1.4736842105263157,0.935608116282129
25092,46,30,1.5333333333333334,0.011478246638231049
25093,21,14,1.5,0.25647437230743597
25094,69,50,1.38,2.7612293097556417e-06
25095,51,33,1.5454545454545454,0.24207168618279118
25096,21,14,1.5,0.05580228383317665
25097,20,12,1.6666666666666667,0.28800521568340465
25098,25,19,1.3157894736842106,0.6205846004866866
25099,33,20,1.65,0.07729563639169568
25100,36,27,1.3333333333333333,0.3149103218359738
25101,74,48,1.5416666666666667,0.0501401251939777
25102,26,20,1.3,0.7223856555432245
25103,34,25,1.36,0.36624669260017007
25104,31,21,1.380952380952381,0.1617350826049615
25105,13,9,1.4444444444444444,0.2305716821892193
25106,62,44,1.4090909090909092,0.06804096335961873
25107,75,57,1.3157894736842106,2.5435519959482455e-05
25108,34,23,1.391304347826087,0.05663023713344606
25109,33,23,1.434782608695652,0.948807192686274
25110,24,18,1.3333333333333333,0.12459556351998058
25111,16,9,1.7777777777777777,0.2569342823102986
25112,53,38,1.394736842105263,0.30482997110621557
25113,19,14,1.3571428571428572,0.06380171564606085
25114,25,14,1.7857142857142858,0.5330922339111384
25115,19,12,1.4166666666666667,0.3032528026697261
25116,19,13,1.4615384615384615,0.8501117551439086
25117,34,25,1.36,0.8417057707882215
25118,25,17,1.4705882352941178,0.08031055434779677
25119,24,17,1.411764705882353,0.5244926596445507
25120,35,21,1.6666666666666667,0.3740346370522937
25121,45,30,1.5,0.9401290265240437
25122,76,49,1.5510204081632653,0.0007604812148832574
25123,38,29,1.3103448275862069,0.16015281291050387
25124,62,40,1.55,0.2600298717504692
25125,18,14,1.2857142857142858,0.37686990452681846
25126,17,13,1.3076923076923077,0.37463521148403944
25127,28,18,1.5555555555555556,0.023120575811389488
25128,44,28,1.5714285714285714,0.16941225606939225
25129,64,44,1.4090909090909092,0.04378277181747525
25130,19,14,1.3571428571428572,0.1788148310474107
25131,23,18,1.2222222222222223,0.5119507169969509
25132,18,14,1.2857142857142858,0.019774698902412124
25133,21,15,1.4,0.5127240216411934
25134,29,23,1.2608695652173914,0.4778414487199977
25135,23,14,1.6428571428571428,0.1904926503739962
25136,16,11,1.4545454545454546,0.16301287473937198
25137,21,13,1.6153846153846154,0.039291474164419804
25138,21,13,1.6153846153846154,0.0407195564018924
25139,17,12,1.4166666666666667,0.7297953905324696
25140,18,12,1.5,0.18064869372372028
25141,46,31,1.4838709677419355,0.0013703278012451303
25142,19,12,1.4166666666666667,0.9614327702499598
25143,24,19,1.263157894736842,0.025256827468684406
25144,31,24,1.2916666666666667,0.07044709062897192
25145,75,50,1.5,0.21897843546713558
25146,37,30,1.2333333333333334,0.1623510157419744
25147,11,11,1.0,0.301287206266713
25148,44,29,1.4827586206896552,0.761315700271502
25149,31,26,1.1923076923076923,0.6714324120427467
25150,24,16,1.5,0.3970662264283378
25151,103,71,1.4507042253521127,0.0021610084382825967
25152,70,46,1.5217391304347827,0.8995042647513435
25153,17,14,1.0714285714285714,0.5759743881642337
25154,17,14,1.2142857142857142,0.6220597084656837
25155,28,21,1.3333333333333333,0.29544690107139515
25156,30,22,1.3636363636363635,0.026325744288568043
25157,17,13,1.2307692307692308,0.43857880434031926
25158,21,15,1.4,0.057213346082397254
25159,41,27,1.4814814814814814,0.40155811791897233
25160,17,11,1.3636363636363635,0.11851194165689216
25161,21,16,1.3125,0.9241143284744345
25162,23,15,1.5333333333333334,0.6462425118713149
25163,17,11,1.5454545454545454,0.12258661220180322
25164,24,15,1.6,0.0105797624592735
25165,20,12,1.5833333333333333,0.8847894922675437
25166,21,17,1.2352941176470589,0.019504350908669976
25167,74,47,1.574468085106383,0.8673663357051834
25168,46,27,1.7037037037037037,0.23910577364630103
25169,94,67,1.373134328358209,0.6209187984267184
25170,28,20,1.4,0.8165373922959082
25171,29,21,1.380952380952381,0.9911362995404139
25172,14,10,1.4,0.30867230617151753
25173,71,49,1.4489795918367347,0.01670562382264984
25174,10,7,1.4285714285714286,0.3474730362549653
25175,20,17,1.1764705882352942,0.9586268426867371
25176,31,20,1.55,0.08171296032693776
25177,35,27,1.2962962962962963,0.4311588655798817
25178,16,12,1.3333333333333333,0.012305816981956319
25179,21,16,1.3125,0.7429811931790289
25180,13,10,1.3,0.2712794895193671
25181,24,16,1.5,0.8304691129658531
25182,13,9,1.4444444444444444,0.050422896537337336
25183,34,22,1.5454545454545454,0.7254482045907047
25184,74,57,1.2982456140350878,0.08348706620887936
25185,25,17,1.4705882352941178,0.08042088489231913
25186,34,25,1.36,0.6978758456281874
25187,16,12,1.3333333333333333,0.017079324892875336
25188,30,22,1.3636363636363635,0.9379729779227435
25189,47,30,1.5666666666666667,0.5283259145678435
25190,42,31,1.3225806451612903,0.9774266004074653
25191,55,38,1.394736842105263,0.030988842805704464
25192,25,19,1.3157894736842106,0.1846199289495356
25193,27,22,1.2272727272727273,0.1314455812202553
25194,40,27,1.4814814814814814,0.23061015920398797
25195,44,29,1.4827586206896552,0.9771207049244144
25196,17,11,1.5454545454545454,0.42179084340877626
25197,24,14,1.7142857142857142,0.5062268052883512
25198,65,46,1.4130434782608696,0.04062296189737502
25199,19,14,1.3571428571428572,0.17299121647943128
25200,137,92,1.4782608695652173,0.7437953338400012
25201,42,28,1.5,0.42811515433665936
25202,64,41,1.5365853658536586,0.9884288856507106
25203,22,16,1.375,0.650635831182743
25204,46,34,1.3529411764705883,0.11539557410397638
25205,13,9,1.2222222222222223,0.931525132353546
25206,59,38,1.5526315789473684,0.9870814952805548
25207,24,19,1.263157894736842,0.003222291781153741
25208,24,19,1.263157894736842,0.023288129439539396
25209,30,19,1.5789473684210527,0.3278855951328731
25210,62,44,1.3863636363636365,0.0032789824288649294
25211,15,12,1.25,0.64782882552038
25212,26,19,1.3157894736842106,0.8460848549709998
25213,18,13,1.3846153846153846,0.33955975427402385
25214,13,9,1.4444444444444444,0.4669412516234438
25215,76,55,1.3818181818181818,0.012599094900870633
25216,19,15,1.2666666666666666,0.49543946963388963
25217,6,4,1.25,0.5
25218,42,27,1.5555555555555556,0.9121969989009868
25219,45,31,1.4516129032258065,0.16934523602296536
25220,23,17,1.3529411764705883,0.3380175021551617
25221,66,47,1.3829787234042554,0.033940078098898985
25222,31,23,1.3043478260869565,0.9667283402264669
25223,158,114,1.3771929824561404,0.952774114201627
25224,79,48,1.625,0.9958333551923944
25225,73,47,1.553191489361702,0.9933038449253309
25226,29,20,1.45,0.9899162909111382
25227,45,31,1.4516129032258065,0.6269197135440947
25228,65,50,1.3,0.22262092821214097
25229,14,9,1.5555555555555556,0.3474397339573282
25230,6,4,1.25,0.7896449975213181
25231,29,20,1.45,0.8247824539746187
25232,136,94,1.446808510638298,0.9965860102538899
25233,17,12,1.4166666666666667,0.5652300051304562
25234,55,38,1.4473684210526316,0.9939210013285716
25235,34,20,1.65,0.7904433444731401
25236,87,65,1.3384615384615384,0.9994883735425442
25237,14,9,1.5555555555555556,0.9489832501866912
25238,33,20,1.65,0.20455361482014756
25239,39,25,1.56,0.8026386852184808
25240,21,14,1.5,0.5940687087761127
25241,90,63,1.4285714285714286,0.9999765850936212
25242,13,10,1.3,0.7448272725775986
25243,18,13,1.3846153846153846,0.47903868219879575
25244,38,32,1.15625,0.6455900471597728
25245,32,25,1.24,0.9533549986796177
25246,39,33,1.1818181818181819,0.1589782082812604
25247,34,25,1.36,0.08299393758930362
25248,66,45,1.4444444444444444,0.9999027408768094
25249,46,32,1.4375,0.9761340994959119
25250,29,21,1.3333333333333333,0.08182839797726316
25251,16,11,1.4545454545454546,0.6210616494580599
25252,51,40,1.275,0.17499103220490886
25253,36,26,1.3461538461538463,0.3172533508439922
25254,24,17,1.411764705882353,0.2926758849007822
25255,50,39,1.2820512820512822,0.03253710526899811
25256,21,14,1.5,0.09368134731707434
25257,27,21,1.2857142857142858,0.6958883244741452
25258,30,23,1.3043478260869565,0.7476113177295964
25259,54,37,1.4594594594594594,0.8395366812641333
25260,62,45,1.3777777777777778,0.9422462285600763
25261,27,24,1.125,0.37248297698948196
25262,14,7,2.0,0.6662466046628854
25263,57,41,1.3658536585365855,0.9913126048129149
25264,18,14,1.2142857142857142,0.18746448278161687
25265,48,38,1.263157894736842,0.9359313822306095
25266,8,5,1.6,0.44767845850986676
25267,58,39,1.4871794871794872,0.9135090128125058
25268,28,22,1.2727272727272727,0.5917013550399525
25269,12,7,1.7142857142857142,0.15316880004478128
25270,13,10,1.3,0.3158449191893108
25271,60,35,1.7142857142857142,0.8186807609397172
25272,12,8,1.5,0.9192738251427649
25273,65,53,1.2264150943396226,0.7046446785824267
25274,10,7,1.4285714285714286,0.3224899885601199
25275,36,25,1.4,0.05462448798298103
25276,12,9,1.3333333333333333,0.06887595088436804
25277,38,30,1.2333333333333334,0.9750442844139464
25278,26,16,1.625,0.44991326662986153
25279,21,17,1.2352941176470589,0.981628894817151
25280,23,19,1.1578947368421053,0.17194707780233065
25281,7,4,1.5,0.73230330861258
25282,24,15,1.6,0.8983438597512923
25283,39,29,1.2758620689655173,0.9015909869129306
25284,17,12,1.4166666666666667,0.6865535456094009
25285,25,16,1.5625,0.046870552746199334
25286,5,3,1.3333333333333333,0.6346191731675036
25287,11,8,1.375,0.8750670802203485
25288,30,19,1.5789473684210527,0.9983027163565832
25289,18,11,1.6363636363636365,0.44767845850986676
25290,9,8,1.125,0.9434645335219743
25291,13,7,1.8571428571428572,0.5047410832838193
25292,20,16,1.25,0.8782943337011145
25293,58,43,1.3488372093023255,0.922337958989793
25294,15,10,1.5,0.9923786202937807
25295,85,57,1.4912280701754386,0.9245985063623925
25296,68,44,1.5454545454545454,0.007239951644107401
25297,16,9,1.7777777777777777,0.8930007228806359
25298,11,7,1.5714285714285714,0.5723695093440194
25299,44,32,1.34375,0.7972803065578192
25300,39,26,1.5,0.8863058320601064
25301,22,15,1.4,0.8308309118915791
25302,18,11,1.6363636363636365,0.5773119788008347
25303,8,6,1.3333333333333333,0.9487755517862919
25304,19,14,1.3571428571428572,0.21352347128738935
25305,61,45,1.3555555555555556,0.31569717089127136
25306,16,10,1.6,0.3474730362549653
25307,10,5,2.0,0.5031937123507421
25308,25,18,1.3333333333333333,0.7939845376257476
25309,16,12,1.3333333333333333,0.28488956072632676
25310,100,72,1.375,0.019467382984983406
25311,15,11,1.3636363636363635,0.6395645016668318
25312,7,5,1.2,0.5
25313,46,32,1.4375,0.9152883649916846
25314,13,9,1.4444444444444444,0.11456347756288954
25315,8,5,1.6,0.5
25316,43,29,1.4827586206896552,0.11708499524223326
25317,48,39,1.2307692307692308,0.7134862860293596
25318,30,21,1.380952380952381,0.003846180120689713
25319,37,27,1.3333333333333333,0.16672299382487676
25320,18,15,1.2,0.961433847930613
25321,68,46,1.4782608695652173,0.8061920211392066
25322,5,3,1.3333333333333333,0.5
25323,8,7,1.1428571428571428,0.6564036801659999
25324,27,18,1.5,0.7116186480202825
25325,10,8,1.25,0.21270991843231468
25326,39,29,1.3448275862068966,0.8497005998586136
25327,46,37,1.2432432432432432,0.004098741441963205
25328,32,23,1.3043478260869565,0.028955450544548844
25329,16,9,1.7777777777777777,0.2678178183423413
25330,26,19,1.3157894736842106,0.5803712857131671
25331,23,22,1.0454545454545454,0.3814003848761919
25332,28,17,1.588235294117647,0.6583117919336434
25333,18,13,1.3076923076923077,0.09899052462265567
25334,33,25,1.32,0.09622869357216923
25335,20,14,1.2857142857142858,0.49464358206230585
25336,31,26,1.1923076923076923,0.5527653726142994
25337,13,8,1.625,0.3474730362549653
25338,48,36,1.2777777777777777,0.5450817493824673
25339,54,41,1.2926829268292683,0.008367824568521809
25340,22,15,1.4666666666666666,0.19816374378874602
25341,27,21,1.2857142857142858,0.1763884035659964
25342,26,18,1.4444444444444444,0.39910587482473336
25343,19,13,1.4615384615384615,0.7424905172510798
25344,27,21,1.2857142857142858,0.24538939435995166
25345,29,23,1.2608695652173914,0.01117611823488307
25346,12,9,1.3333333333333333,0.3698494939763237
25347,29,22,1.3181818181818181,0.044808887669597564
25348,16,11,1.4545454545454546,0.8902683632222561
25349,28,19,1.4736842105263157,0.5997786869686296
25350,25,17,1.3529411764705883,0.4201522996156325
25351,21,14,1.5,0.8082683341536133
25352,34,27,1.2592592592592593,0.36116546764451385
25353,24,19,1.263157894736842,0.06576989113728449
25354,23,20,1.15,0.556025565793408
25355,30,23,1.3043478260869565,0.01640020227975325
25356,28,20,1.4,0.9409588468385196
25357,18,13,1.2307692307692308,0.37165162461671686
25358,21,16,1.3125,0.6890741067765842
25359,37,28,1.3214285714285714,0.9794340290377151
25360,15,10,1.5,0.5181075792851075
25361,12,8,1.5,0.23092893450455898
25362,34,23,1.4782608695652173,0.01398439507248539
25363,45,29,1.5517241379310345,0.0031178791299308894
25364,28,20,1.4,0.6760269712704003
25365,19,12,1.5833333333333333,0.4638880236591173
25366,19,12,1.5833333333333333,0.9913818177363191
25367,23,20,1.15,0.113379116887384
25368,25,18,1.3888888888888888,0.6983922358608688
25369,37,29,1.2758620689655173,0.011934725897547294
25370,27,22,1.2272727272727273,0.1374865466164047
25371,38,27,1.4074074074074074,0.9600021544298666
25372,25,19,1.2105263157894737,0.9080081008104789
25373,24,17,1.411764705882353,0.030031539237262428
25374,24,20,1.2,0.6023166594468881
25375,20,12,1.6666666666666667,0.45420276824627137
25376,18,16,1.125,0.7577171900441597
25377,53,40,1.275,0.11094502087061753
25378,30,23,1.3043478260869565,0.8233101109234007
25379,30,21,1.3333333333333333,0.3199406952254993
25380,16,12,1.3333333333333333,0.6655207847509098
25381,21,14,1.5,0.9074468521827489
25382,13,11,1.1818181818181819,0.984754497842757
25383,18,13,1.3846153846153846,0.947192096588014
25384,17,13,1.3076923076923077,0.9071609993707851
25385,49,38,1.2894736842105263,0.65669537835792
25386,36,28,1.2857142857142858,0.06968934943632754
25387,41,27,1.5185185185185186,0.006127789356699442
25388,19,15,1.2666666666666666,0.3722572218348117
25389,28,19,1.4736842105263157,0.9379174013411588
25390,17,11,1.5454545454545454,0.15074399436429808
25391,29,23,1.2608695652173914,0.0866481530801293
25392,12,7,1.4285714285714286,0.1998579308696422
25393,33,25,1.32,0.6728148488317942
25394,34,24,1.4166666666666667,0.01072107694806479
25395,23,18,1.2777777777777777,0.05198081034622393
25396,20,17,1.1764705882352942,0.1375709355536029
25397,11,5,1.8,0.6006016438729553
25398,18,11,1.6363636363636365,0.4268274305603924
25399,18,12,1.5,0.4075581775888686
25400,15,13,1.1538461538461537,0.46728981754757026
25401,15,11,1.3636363636363635,0.827363967445303
25402,31,19,1.631578947368421,0.5710351189033852
25403,37,27,1.2962962962962963,0.023801000349159995
25404,26,19,1.368421052631579,0.1335097733338707
25405,26,19,1.368421052631579,0.05272223183786995
25406,69,48,1.4375,0.00528690070543214
25407,29,22,1.2272727272727273,0.08172411729192008
25408,19,14,1.3571428571428572,0.1277242258420288
25409,17,14,1.2142857142857142,0.10734844345314265
25410,18,13,1.3846153846153846,0.3814757384312534
25411,32,25,1.28,0.5398918376168769
25412,43,33,1.2424242424242424,0.007658266024280214
25413,17,14,1.2142857142857142,0.03973081062494532
25414,43,33,1.303030303030303,0.00481049953544288
25415,33,26,1.2692307692307692,0.005655908862670311
25416,35,25,1.36,0.1851142962125919
25417,40,31,1.2903225806451613,0.04048918439278648
25418,27,20,1.35,0.39602001772733164
25419,11,8,1.25,0.6129697721583302
25420,40,30,1.3,0.015567050552340755
25421,25,17,1.3529411764705883,0.023443715793736164
25422,24,17,1.411764705882353,0.7599142852316885
25423,22,13,1.6923076923076923,0.03220950256526012
25424,51,36,1.4166666666666667,0.011761936324618305
25425,58,44,1.2954545454545454,0.0349503197375548
25426,26,18,1.4444444444444444,0.09235275956124445
25427,27,22,1.1818181818181819,0.04349641285458827
25428,80,55,1.4363636363636363,0.0237601958952689
25429,24,15,1.6,0.14108734607155837
25430,45,32,1.375,0.8309328444358137
25431,72,45,1.6,0.013046922982117626
25432,18,12,1.5,0.0785312885014412
25433,59,44,1.3409090909090908,0.12402953495774571
25434,21,16,1.3125,0.9439241789291523
25435,20,14,1.4285714285714286,0.201312098905309
25436,18,16,1.125,0.05576231402167997
25437,17,10,1.5,0.4352648829965864
25438,32,23,1.391304347826087,0.076015427393893
25439,31,21,1.4761904761904763,0.6354781521375555
25440,12,9,1.3333333333333333,0.46577870058605386
25441,11,9,1.2222222222222223,0.19827162478316251
25442,28,17,1.6470588235294117,0.9811780673949435
25443,37,26,1.4230769230769231,0.44993717280606405
25444,31,21,1.4761904761904763,0.39865541712443153
25445,26,18,1.4444444444444444,0.6583340630201122
25446,34,25,1.32,0.03183823696777588
25447,18,14,1.2857142857142858,0.05192250322898884
25448,32,26,1.2307692307692308,0.03297601117460147
25449,19,12,1.5833333333333333,0.3090780788630838
25450,52,40,1.3,0.6082935179811106
25451,18,11,1.6363636363636365,0.25203717945579507
25452,45,27,1.6296296296296295,0.32817225088994095
25453,14,10,1.4,0.39649036561138595
25454,12,9,1.3333333333333333,0.04473882778598404
25455,29,19,1.5263157894736843,0.09677102772585666
25456,71,47,1.5106382978723405,0.6117777970709488
25457,25,17,1.4705882352941178,0.010280392448405618
25458,20,14,1.3571428571428572,0.342213720968243
25459,20,16,1.1875,0.05298558485341187
